,tweet_id,airline_sentiment,airline,name,text,tweet_coord,tweet_created,tweet_location,negativereason
12742,570040802845421000,negative,American,AMoChapman,"=@AmericanAir Thanks, but I had to hire a car in Chicago and drive to MKE. does that mean I have to go to the airport?????",,42058.7510648148,'Straya',late_flight
12743,570040750412406000,positive,American,projectguy,=@AmericanAir the Folks at the executive Platinum desk are great pros.  they understand my displeasure with change fees and switch to SW.,,42058.750925925895,San Antonio Texas,Cant Decide
12744,570040411206631000,positive,American,cubexg,=@AmericanAir he Thanks you. anything you can do to help. would Any further information help in the process?,,42058.7499884259,New York,Cant Decide
12745,570039635541274000,negative,American,youroptimallife,@AmericanAir thanks for a Cancelled Flightled flight then a delayed flight and NOT telling us More missed work More $ on hotel #WorstCustomerService,,42058.7478472222,New York ,late_flight
12746,570038882294607000,negative,American,archetype_snypo,@AmericanAir Flight 3487 delayed 1 hour because of pilots? I spend 5+ hours on the phone just to get an EP agent on the phone now this?,,42058.745775463,,late_flight
12747,570038580967383000,negative,American,garytx,.@AmericanAir Advised GAs and pilot of my flight. Too bad no one took action.,,42058.7449421296,"Austin, Texas area",late_flight
12748,570038564110467000,negative,American,DWare_Laflare,@AmericanAir @USAirways need to be reported to the @BBB_media for their complete disregard for paying customers! #DoNotFlyWithThem,,42058.744895833304,Miami,customer_service_issue
12749,570038498566283000,neutral,American,JohnMHaaland,@AmericanAir anything in particular I should ask for.   Will they want me to document my mileage plus status!,,42058.7447106481,New York Tri-State,bad_flight
12750,570037969819545000,negative,American,weezerandburnie,=@AmericanAir how about you give US a number to call Instead of the empty email since you are not working on it,,42058.7432523148,Belle MO,customer_service_issue
12751,570037613899481000,negative,American,sammi2943,"@AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.",,42058.7422685185,,customer_service_issue
12752,570036538488139000,positive,American,unadesmemoriada,@AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌,,42058.7393055556,México,Cant Decide
12753,570036463729020000,neutral,American,lczand,"@AmericanAir daughter record loc. is KYBILC. She is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.",,42058.739097222206,SE USA,flight_attendant_complaints
12754,570036327825195000,negative,American,Lauren_Nann,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,"[25.79667815, -80.28050395]",42058.738715277796,"Harrison, New York",booking_problems
12755,570036187815149000,negative,American,rkaradi,@AmericanAir ok makes no sense tho Since you'll give me a free upgrade to first.,,42058.7383333333,,customer_service_issue
12756,570035338925592000,negative,American,redeyes313,"@AmericanAir I didn't want to Cancelled Flight, I wanted to take someone off and keep my price. Held at 402, at 10am today 440, now 530",,42058.7359953704,"Lake County, Illinois",late_flight
12757,570034368086827000,negative,American,mikesnavely,@AmericanAir it's not about the delay.  It's about the communication.,,42058.7333101852,"Austin, TX",cancel_flight
12758,570034112863608000,negative,American,AChinRust,"=@AmericanAir would you like Any additional details of my issue? airport, flight, agent name? Or are you happy w/ this automated lip service?",,42058.7326041667,,late_flight
12759,570034025148108000,negative,American,nf14jk,@AmericanAir 3611 was supposed to depart at 5:10pm central.  About ready to close the door at 7:34pm central.,,42058.7323611111,,damage_luggage
12760,570033764044304000,positive,American,maryella_green,"@AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!",,42058.7316435185,Sassy southerner in Chicago,Cant Decide
12761,570033624306708000,positive,American,sherscott,@AmericanAir Absolutely!,,42058.7312615741,Houston,Cant Decide
12762,570033439857979000,negative,American,kathyjazztx,@AmericanAir - cluster continues-still on connecting instead of direct..bag charged and seats not together. #shafted,,42058.7307523148,,lost_luggage
12763,570033429816999000,negative,American,StephFCampbell,@AmericanAir @USAirways - I'm pregnant with twins and you're going to abandon me overnight in an airport? No hotel? When it's your fault?,,42058.7307291667,"Kansas City, MO",late_flight
12764,570033259842801000,negative,American,LunaStarwind,@AmericanAir has no idea what they're doing. Delay 1 flight from 5pm to 7:40pm then delay another TO THE SAME DESTINATION  @ THE SAME TIME.,,42058.7302546296,"Menomonee Falls, WI, USA",late_flight
12765,570033099939184000,positive,American,maryella_green,"@AmericanAir @maryella_green just received it, actually. Thank you!!!!!!!!!",,42058.7298148148,Sassy southerner in Chicago,Cant Decide
12766,570033000777457000,neutral,American,NickWellen,@AmericanAir are flights from Pensacola fl delayed flight 3670,,42058.729537037005,Minnesota,late_flight
12767,570032636657311000,neutral,American,shaun_souza,@AmericanAir the status on my itinerary says on request in red. What's that mean?,,42058.728530092594,,flight_attendant_complaints
12768,570032541933051000,negative,American,vickky1319,=@AmericanAir have such a bad rep for loosing costumers luggage. I stopped flying them a while back.,,42058.728275463,Somewhere In The World...,lost_luggage
12769,570032010145607000,neutral,American,msofka,@AmericanAir @jokerunning this happened to me too!!!,,42058.7268055556,"Cleveland, OH",Cant Decide
12770,570031758546063000,negative,American,msofka,@AmericanAir why did you drop my call. Why don't you have more people answering phones? Why is it always high call volume when I call,,42058.7261111111,"Cleveland, OH",customer_service_issue
12771,570031615130394000,positive,American,Princessk91,@AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭,,42058.7257175926,☀️SoFla☀️,Cant Decide
12772,570031138913329000,negative,American,jokerunning,@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,,42058.724398148195,South Wales,cancel_flight
12773,570030165788459000,negative,American,contactcej,@AmericanAir u didn't give an answer why the flight delayed so long. and how do u compensate missing my other flights Lima to Cuzco??,,42058.721712963,,late_flight
12774,570029599930880000,neutral,American,adams_jaco,=@AmericanAir can you help me update a birthday that was incorrectly input in a reservation? this is preventing me from checking in,,42058.720150463,,booking_problems
12775,570029442514333000,negative,American,TinaHovsepian,=@AmericanAir yep as I saidi feel Sorry for you that you have to run their account how Embarrassing for you,,42058.7197222222,North Hollywood,bad_flight
12776,570028289399525000,negative,American,Captain_A_Hab,@AmericanAir TSA said there is nothing they could do. But the question is why are your employee's swapping your customers belongings?,,42058.7165393519,"Charlotte,NC",damage_luggage
12777,570028125024706000,negative,American,msofka,"@AmericanAir now I have to wait ""more than 60 minutes""","[41.45875201, -81.86775899]",42058.716087962996,"Cleveland, OH",late_flight
12778,570028083606122000,positive,American,LSlay19,"=@AmericanAir Thanks, me too",,42058.7159722222,"NC by day, DC by night....",Cant Decide
12779,570027031326535000,negative,American,theresa_harrell,=@AmericanAir I Need assistance reFlight Booking Problems a flight from dfw to LIT,"[36.29164025, -94.11796975]",42058.713067129596,,late_flight
12780,570026470741032000,negative,American,cubexg,"@AmericanAir Just took off. Sitting with someone who is scheduled on Buenos ares out of JFK,not sre if he will make it. R thy holding plane?",,42058.7115162037,New York,late_flight
12781,570025681062633000,neutral,American,lizzybethc,"@AmericanAir the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",,42058.7093402778,"Seattle, WA",customer_service_issue
12782,570025428095770000,neutral,American,lizzybethc,"@AmericanAir upgraded to 1st class. Inquired about red wine.  ""Sauvignon blanc &amp; I can't pronounce the other one.""  Couldn't describe...",,42058.7086458333,"Seattle, WA",bad_flight
12783,570024324666564000,negative,American,garytx,".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",,42058.705601851805,"Austin, Texas area",lost_luggage
12784,570022265343123000,positive,American,MarkMan23,@AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!,,42058.699918981496,"San Diego, CA",Cant Decide
12785,570021871577477000,negative,American,chagaga2013,=@AmericanAir my mistake multibillion dollar company,,42058.698831018504,new york city,customer_service_issue
12786,570021795123699000,negative,American,fsugoldy,@AmericanAir why would it take that long? My credit card company says the card hasn't been charged yet. Should it take 5 days for this?,,42058.6986226852,Ft. Lauderdale,customer_service_issue
12787,570021682569555000,negative,American,chagaga2013,@AmericanAir for our delays !!! I'm out of more money because of you,,42058.6983101852,new york city,booking_problems
12788,570021599392329000,negative,American,chagaga2013,"@AmericanAir I have got a flight for
The next day !! What about a credit ! You guys are a multimillion dollar company give us back a Credit",,42058.6980787037,new york city,late_flight
12789,570021329065394000,negative,American,FunNateofPMG,@AmericanAir dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ,,42058.6973263889,,flight_attendant_complaints
12790,570021225323298000,negative,American,chagaga2013,"@AmericanAir @barrettkarabis what a joke you can mail
The receipt !! Yet. We can't mail
Them
A payment and fly before hand right",,42058.6970486111,new york city,cancel_flight
12791,570021054015541000,negative,American,djjohnpayne,@AmericanAir No. It does. You could not be more wrong. http://t.co/66NXZhBbMT,,42058.6965740741,"Las Vegas, NV",bad_flight
12792,570020117284724000,positive,American,mikeschmenger,=@AmericanAir Keep up the good work.  got me to my destination safe and on time today,,42058.693993055604,,Cant Decide
12793,570019099268358000,negative,American,redeyes313,"@AmericanAir Why doesn't anyone make a better effort to retain customers. It should be an easy fix, I just want to travel AA.",,42058.6911805556,"Lake County, Illinois",customer_service_issue
12794,570018532727103000,negative,American,AChinRust,@AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding,,42058.6896180556,,customer_service_issue
12795,570018285544206000,negative,American,sammi2943,@AmericanAir misplaced my bag 36 hr ago and can't tell me where it is. I've lost $1000 of stuff :( #AmericanAirlines #unamericanairlines,,42058.6889351852,,lost_luggage
12796,570017905879986000,negative,American,shelia_talia,@AmericanAir Cancelled Flightled two flights from Miami to Nashville yesterday and could not get me on a flight for 3-4 days. #Southwestairwasthere,,42058.6878819444,,late_flight
12797,570017867342725000,negative,American,Wswallace1,"@AmericanAir lost 3 pieces of our bags, haven't delivered them in 36 hours, lied that they were delivered, and still no refund.  Never again",,42058.6877777778,,lost_luggage
12798,570017634495787000,negative,American,nf14jk,@AmericanAir improve Envoy's performance.  5th trip through ORD in 2015 I've been delayed for hours because of Envoy.  I could drive faster!,,42058.6871412037,,bad_flight
12799,570017101097934000,negative,American,melindaeasley,@AmericanAir two Cancelled Flightled LGA flights. Both by @Delta took off. Looks like I have a new carrier @Delta!,"[35.87658269, -78.79254351]",42058.6856597222,Manhattan ,late_flight
12800,570016890996666000,positive,American,PareshRP,@AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations,,42058.6850810185,"Charlotte, NC",Cant Decide
12801,570016770708283000,negative,American,msofka,@AmericanAir any ways to get through the 50 minute wait to book a flight?,"[41.45847861, -81.86764536]",42058.6847569444,"Cleveland, OH",late_flight
12802,570016517829623000,neutral,American,waynebevan,=@AmericanAir can you provide guidance on how I should work with them to resolve the issue,,42058.6840509259,,customer_service_issue
12803,570015876902232000,negative,American,whyemes,"@AmericanAir Really?They closed the gate at 10:30 instead of40.I got there at 10:39. If u wudda put in my ktn like I asked, I wudda made it.",,42058.6822916667,,damage_luggage
12804,570015527961272000,negative,American,jokerunning,"@AmericanAir trying to change flight via DFW tomorrow, can't get thru on phone, long wait then cut off x2, can you help please?",,42058.6813194444,South Wales,late_flight
12805,570015432750399000,positive,American,flemmingerin,@AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works.,,42058.6810648148,San Diego,Cant Decide
12806,570015279654293000,negative,American,StevenCWaters,@AmericanAir stuck on the tarmac in CLT because the our gate is not open. Hope I don't miss my connection.... #logistics #AmericanView,,42058.6806365741,Winterville NC,late_flight
12807,570014637397295000,negative,American,StephanSDalal,"=@AmericanAir I Waited on hold for two hours, only to have my call. Really unreliable.",,42058.6788657407,,cancel_flight
12808,570014602903339000,positive,American,susan2312,@AmericanAir Was not on board you today just watched report unfold on Twitter but still am very proud!,,42058.6787731481,"Hants/Surrey, UK",Cant Decide
12809,570014299625787000,negative,American,JeremyDDickey,@AmericanAir now a delay to the rebooked flight?!,,42058.6779398148,"Washington, D.C.",late_flight
12810,570013289188630000,negative,American,ashritt,=@AmericanAir After several miss communications I was able to get to ORD but I AM not home yet and not sure I will get there due to her error,,42058.675150463,"Iowa City, IA",late_flight
12811,570013116857237000,neutral,American,runsammrun,@AmericanAir um no just hanging out what’s new w you?,"[0.0, 0.0]",42058.6746759259,NYC - Miami - Chicago,lost_luggage
12812,570011304221667000,negative,American,ItsJustJill,"@AmericanAir Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations #, I keep getting hung up on. Advise.",,42058.6696643519,"Dallas, or sometimes Detroit",late_flight
12813,570011216313131000,negative,American,frqnttraveler,@AmericanAir emailed AAdvantage for status match ... still waiting.  Can't wait to move from @united but help me out here :),,42058.6694212963,california,bad_flight
12814,570010327036735000,negative,American,Princessk91,@AmericanAir I'll try to have a great week once I receive it 😩😭💔,,42058.666967592595,☀️SoFla☀️,cancel_flight
12815,570009856851222000,negative,American,nopunsforrori,@AmericanAir not having pillows or blankets or a flight home for 40 people does bad things to my hair,,42058.6656712963,"Ithaca, NY",late_flight
12816,570009228867293000,negative,American,monumentsinking,=@AmericanAir What are we going to do about the nightmare you guys out me through yesterday? ZERO response from the tweet you last sent me.,,42058.663946759305,PDX JFK SFO BDL,bad_flight
12817,570009017625526000,negative,American,ariefriedheim,@AmericanAir I tried site &amp; doesnt allow me. Same reason why I wasn't allowed to board this morning. Will try diff airline for work trips,,42058.6633564815,"New York, NY",late_flight
12818,570009008817500000,negative,American,ollypop15,@AmericanAir I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?,,42058.6633333333,,late_flight
12819,570008958691364000,negative,American,Robin_Downing,"@AmericanAir your DCA baggage claim employees should realize a please, a thank you and an apology can go a long way #customerservice #DCA",,42058.6631944444,,damage_luggage
12820,570008661885526000,negative,American,MaryHan28,@AmericanAir  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.,,42058.6623726852,,customer_service_issue
12821,570008179280646000,negative,American,egk7,@AmericanAir I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!,,42058.6610416667,,bad_flight
12822,570007852724699000,negative,American,vickyyp__,@AmericanAir you're airline is ridiculous,"[41.97367122, -87.89700781]",42058.6601388889,,late_flight
12823,570007830083854000,negative,American,egk7,@AmericanAir the group of minor children were broken up into groups. Some still in Miami. Delta has much better customer service!,,42058.660081018505,,customer_service_issue
12824,570007324380631000,neutral,American,HargobindV,@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,,42058.6586921296,"Kansas City, Missouri",late_flight
12825,570006834674835000,positive,American,CorsoSystems,"=@AmericanAir Thank you for the response, we got it resolved at the counter.",,42058.657337963,"Chicago, IL",Cant Decide
12826,570006830405046000,negative,American,samoss58,"@AmericanAir that's the one. My original arrival time was 10:14am, after all said and done I may be there by 9:19pm central. Not impressed.",,42058.6573263889,,late_flight
12827,570006768681492000,negative,American,PervezNabil,@AmericanAir My flight 1389 from Las Vegas to DFW was Cancelled Flightled! I've been on hold forever and I still have not spoken to anyone! Pls Help,,42058.6571527778,"Frisco, Texas",late_flight
12828,570006737190854000,negative,American,UllCon,"=@AmericanAir every time I try to call, it tells me to try again Late Flightr and just hangs up.",,42058.6570717593,"Michigan, US",late_flight
12829,570006707935571000,negative,American,JeremyDDickey,@AmericanAir rebooked into a different airport. Throwing a wrench into plans 👀,,42058.656990740696,"Washington, D.C.",late_flight
12830,570006301968867000,negative,American,PhilipStafford,@AmericanAir crew did the best they could but it was out of their control. You only get one chance of a honeymoon &amp; you failed miserably,,42058.6558680556,"Tampa, Florida",late_flight
12831,570006028864999000,negative,American,judyatpan,"@AmericanAir Thx, someone picked up after 45 minutes",,42058.6551157407,"Oakland, CA",customer_service_issue
12832,570004771496714000,negative,American,PhilipStafford,=@AmericanAir overbooked business class from MIA to UVF - After being in the correct seat we were moved back to economy on our special day,,42058.651643518504,"Tampa, Florida",customer_service_issue
12833,570004519679074000,positive,American,Darth_Roo,@AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!,,42058.6509490741,Somewhere on Tyneside,Cant Decide
12834,570003289326157000,negative,American,GREATNESSEOA,@AmericanAir that's unacceptable,,42058.6475462963,McKinney TX,Cant Decide
12835,570003144366792000,negative,American,GREATNESSEOA,@AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral,,42058.6471527778,McKinney TX,booking_problems
12836,570003097554006000,negative,American,chagaga2013,@AmericanAir I have to miss a whole days worth of work tomorrow but I'm suree you guys don't care,"[35.17267919, -89.77001941]",42058.647025463,new york city,cancel_flight
12837,570002971678756000,negative,American,chagaga2013,@AmericanAir this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention,"[35.17282894, -89.76988366]",42058.6466782407,new york city,customer_service_issue
12838,570002805295095000,negative,American,fsugoldy,@AmericanAir I have a ticket that has been pending for 4 days. Is it normal to take that long?? I want to make sure there isn't a problem.,,42058.6462152778,Ft. Lauderdale,booking_problems
12839,570002679142854000,negative,American,chagaga2013,=@AmericanAir and just bad cs!I will be back on @jetblue  at least when you stuck they look out for you and Apologize for Any trouble,"[35.17266822, -89.76993377]",42058.6458680556,new york city,booking_problems
12840,570002432375148000,negative,American,chagaga2013,@AmericanAir for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,"[35.1728241, -89.76989935]",42058.6451851852,new york city,cancel_flight
12841,570002269577441000,negative,American,chagaga2013,@AmericanAir a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole,"[35.17263842, -89.769988]",42058.644733796296,new york city,booking_problems
12842,570002236065116000,negative,American,vairamo,=@AmericanAir yes I did but no response.,,42058.644641203704,,flight_attendant_complaints
12843,570002186991763000,negative,American,AMoChapman,@AmericanAir my bags were checked through to Cancelled Flightled flight 362. When will they arrive in MKE? Not much help from grnd staff. Havoc in DFW,,42058.6445138889,'Straya',late_flight
12844,570002083832733000,negative,American,raymackin,"@AmericanAir I'd just like to know where my bag is, when I'll get it and why I don't have it already. No accountability from Cust Service.",,42058.644224537005,,lost_luggage
12845,570002051108769000,negative,American,chagaga2013,=@AmericanAir I will never fly with you guys again!I AM stuck in Memphis another day. called to be credit something anything,"[35.17279513, -89.76980671]",42058.6441319444,new york city,late_flight
12846,570001483472756000,neutral,American,davejmt,@AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,,42058.6425694444,"ÜT: -37.82304,144.961311",lost_luggage
12847,570001418825949000,negative,American,Rizzilient,@AmericanAir @Rizzilient I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days,,42058.6423958333,,booking_problems
12848,570001282603229000,negative,American,TinaHovsepian,@AmericanAir is the company from hell with NO consideration for customers that give it hundreds of millions of dollars per year #SMH,,42058.6420138889,North Hollywood,customer_service_issue
12849,570001183600812000,neutral,American,murraysm,=@AmericanAir no snow in St. Louis. cold but no snow. hub flights welcome.,,42058.6417361111,"St. Louis, Missouri USA",late_flight
12850,570001092206923000,negative,American,raymackin,@AmericanAir Took a flight yesterday fron TPA-DFW-AUS. Bag went to IAH. Today bag went to IAH-DFW and then back to IAH. Still no bag!,,42058.6414930556,,late_flight
12851,570000805626949000,negative,American,mcconnell_km,@AmericanAir it is absolutely unacceptable.  I have been calling all day and am hung up on every time. I just need a 5 minute bit of help!,,42058.6406944444,Chicago!,late_flight
12852,570000777768345000,negative,American,nf14jk,"=@AmericanAir - Envoy airlines is a disgrace to the AA family.  nothing but delays and Cancelled Flightlations, week After week.",,42058.640625,,flight_attendant_complaints
12853,570000126636216000,negative,American,drestuart,"@AmericanAir It's not about weather, it's logistics. Why should I hold for 90 minutes when you called me? Why not get more desk agents?",,42058.6388194444,I am from Internet!,bad_flight
12854,570000101654925000,neutral,American,CineDrones,@AmericanAir We've sent you more info via DM.  I truly hope you resolve this very quickly. #media #filmcrew #cnn #nbc,,42058.63875,"Orlando, FL ",bad_flight
12855,569999640516370000,negative,American,redeyes313,@AmericanAir I've never had anything bad to say until now. No love for faithful customers.,,42058.6374884259,"Lake County, Illinois",customer_service_issue
12856,569999632920674000,negative,American,waynebevan,@AmericanAir Also Agent not aware clearly of http://t.co/FWKJ49B1LE,,42058.637465277796,,longlines
12857,569999295631527000,negative,American,waynebevan,@AmericanAir Additional fare cost $19.. Tix change price 195 UK Pounds ($304). $19 not the issue the 195 UK Pounds IS ! #badcustomerservice,,42058.636527777795,,customer_service_issue
12858,569999091028983000,negative,American,redeyes313,"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify",,42058.635972222204,"Lake County, Illinois",bad_flight
12859,569999076143423000,neutral,American,NRellas,@AmericanAir amen!,,42058.6359259259,Boston,longlines
12860,569998992475627000,negative,American,waynebevan,"@AmericanAir No Meelan did not afford a supervisor to be included in the conversation, pls check the rec of the call #badcustomerservice",,42058.6356944444,,flight_attendant_complaints
12861,569998668775862000,negative,American,redeyes313,"@AmericanAir I had it until last night, but because ""severe weather"" I could make the needed changes and now fair goes up 150 each.",,42058.6348032407,"Lake County, Illinois",late_flight
12862,569998120999759000,positive,American,EarlGrice,@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,,42058.633287037,Lee's Summit,Cant Decide
12863,569997655713173000,negative,American,AsianInTheSun,"@AmericanAir has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.",,42058.6320023148,"New York, New York",late_flight
12864,569997258772455000,negative,American,joseglopez00,@AmericanAir what's done is done. Not much you can do at this point. Trip is already over.,,42058.6309143519,"Springfield, MO",cancel_flight
12865,569997215453855000,neutral,American,runsammrun,@AmericanAir basically u right now http://t.co/IN24Bpb7dw,"[0.0, 0.0]",42058.630787037,NYC - Miami - Chicago,Cant Decide
12866,569997196298293000,neutral,American,jetsetterprob,"@AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",,42058.6307407407,Brooklyn to Across the Globe,customer_service_issue
12867,569996776436068000,neutral,American,leahstokes,@AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.,,42058.6295833333,"Cambridge, MA, USA",flight_attendant_complaints
12868,569996647100346000,negative,American,shelleyward73,=@AmericanAir just messaged you. please have someone contact US immediately.,,42058.629224537,OREGON,customer_service_issue
12869,569996479416438000,negative,American,nathanwoodward,@AmericanAir why can't @dfwairport have the capability to spread salt on a runway?!,,42058.6287615741,"Dallas, TX, USA",late_flight
12870,569995513623408000,negative,American,samoss58,"@AmericanAir 3349, was supposed to be in little rock at 10am this morning.",,42058.626099537,,late_flight
12871,569995335893848000,neutral,American,scottfmurphy,@AmericanAir boom. http://t.co/PzGc6Jch7n,,42058.6256018519,"New York, NY",longlines
12872,569995212296200000,negative,American,amydresnick,"@AmericanAir already spoke to that line, unwilling to help - really poor support #hitawall",,42058.6252662037,,customer_service_issue
12873,569994134997610000,positive,American,brianvautour,@AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT,,42058.622291666696,Preferably on a plane,Cant Decide
12874,569994090147909000,positive,American,deongordon,@AmericanAir No worries at all. Y’all have a good one!!,,42058.6221643519,"birmingham, usa",Cant Decide
12875,569993908324663000,neutral,American,kiasuchick,"@AmericanAir Yes, thanks I found those, didn't see the gray tab at first :)",,42058.6216666667,"Los Angeles, CA",damage_luggage
12876,569993494715977000,negative,American,SenorIanAllan,@AmericanAir but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul,,42058.6205208333, NYC,longlines
12877,569993218730934000,negative,American,SamuelMondo,"@AmericanAir not only on both legs did I have damaged seat, u damaged an expensive case and not offered anything.Just an apology 6wks Late Flightr!",,42058.6197569444,Manchester,customer_service_issue
12878,569993098023063000,negative,American,GREATNESSEOA,@AmericanAir @USAirways I've tried to be understanding and let you handle the situation but I guess I was wrong about that,,42058.6194328704,McKinney TX,flight_attendant_complaints
12879,569992886256832000,negative,American,GREATNESSEOA,=@AmericanAir @USAirways over an hour on the phone the Best you can tell me is it was sent maybe my Bank misplaced it...,,42058.6188425926,McKinney TX,flight_attendant_complaints
12880,569992815624781000,neutral,American,2tsieRole,"@AmericanAir My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz",,42058.6186458333,I'm everywhere.,bad_flight
12881,569992712117747000,negative,American,GREATNESSEOA,@AmericanAir @USAirways day has come where I was suppose to get my money back from you but my bank hasn't received anything but after,,42058.6183680556,McKinney TX,flight_attendant_complaints
12882,569992708447711000,negative,American,Africanbeauteee,@AmericanAir no I will be calling corporate!,,42058.6183564815,,Cant Decide
12883,569992602025644000,negative,American,SamuelMondo,@AmericanAir cannot understand how you are part of oneworld all other member treat their customers fairly #tcf #oldplanes #damageluggage,,42058.6180555556,Manchester,customer_service_issue
12884,569992310563450000,negative,American,SamuelMondo,@AmericanAir probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,,42058.6172569444,Manchester,customer_service_issue
12885,569991566087073000,negative,American,vairamo,@AmericanAir I Cancelled Flightled my ticket and is taking two months ++ to refund and still waiting!,,42058.6151967593,,booking_problems
12886,569990481452539000,neutral,American,HanlonBrothers,@AmericanAir New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/NBZkhiZF3V,,42058.6122106481,"Gold Coast, Australia",customer_service_issue
12887,569990229576196000,negative,American,ebaska225,@AmericanAir thanks! I hope we get movies. Tv's were broke on the flight over,,42058.6115162037,,late_flight
12888,569989697449140000,negative,American,leahstokes,=@AmericanAir Thanks for being entirely unhelpful and wasting hours of my time today,,42058.6100462963,"Cambridge, MA, USA",late_flight
12889,569989598388084000,negative,American,leahstokes,Well @AmericanAir we won't be flying you. Rebooked on Jetblue. With credits (that actually work) it was free!,,42058.6097685185,"Cambridge, MA, USA",cancel_flight
12890,569989551051177000,negative,American,CineDrones,@AmericanAir check on what? Our broken tablet! See attached picture. #media #filmcrew #nbc #cnn http://t.co/Uq2ooPjPwg,,42058.6096412037,"Orlando, FL ",booking_problems
12891,569989330057342000,neutral,American,hellodukesy,=@AmericanAir originating at SFO and going to LAX.,,42058.6090277778,San Francisco,bad_flight
12892,569989252613689000,negative,American,hellodukesy,@AmericanAir been calling all morning. Still can't get through. I need to chge a flight that is this week!!!!!,,42058.6088194444,San Francisco,late_flight
12893,569988849608364000,neutral,American,jckaufman,@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT,,42058.6077083333,"Cuenca, Azuay, Ecuador",booking_problems
12894,569988479540695000,negative,American,ekatz24,@AmericanAir should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours... http://t.co/4SFpcbyy9m,,42058.6066898148,,late_flight
12895,569988207489777000,neutral,American,Andyba25,@AmericanAir I've tried...its @USAirways anyway,,42058.6059375,South,flight_attendant_complaints
12896,569988016074149000,negative,American,kanne822,"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..",,42058.605405092596,"Gilbert, AZ",booking_problems
12897,569987992858836000,negative,American,UllCon,@AmericanAir How do I place it on hold and complete payment? I don't see any way to do that from my reservations page.,,42058.605347222205,"Michigan, US",booking_problems
12898,569986978684362000,negative,American,ShannonRuetsch,@AmericanAir Bad weather happens. But not being able to get through to a reservations rep for over 6 hours is just crazy. #frustrated,,42058.6025462963,NYC,booking_problems
12899,569986326168268000,neutral,American,hoagy10,=@AmericanAir flight get me out of Chicago.,,42058.6007407407,,late_flight
12900,569986246648442000,negative,American,T_Money84,@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,,42058.6005208333,DMV,customer_service_issue
